area_sqm,rooms,price_cold,population,oev_score,solar_class,elevation_m,lv95_east,lv95_north,gbauj,ganzwhg,garea
83,2,3000,146,8703.0,3.0,427.9,2685266.25,1252152.625,2025,29,600.0
33,1,790,62,2547.0,2.0,417.5,2730858.25,1278506.375,1903,3,90.0
63,3,1450,132,5612.0,4.0,287.2,2612708.5,1263802.25,1960,8,177.0
72,2,1345,62,3172.0,3.0,427.6,2635676.5,1243542.0,1981,6,252.0
48,2,1800,152,10898.0,3.0,445.4,2666357.5,1208048.625,1983,12,498.0
61,3,2750,57,11904.0,4.0,422.8,2536471.75,1152372.75,1992,25,346.0
45,2,1175,242,26498.0,5.0,495.4,2536372.75,1153993.5,1954,52,212.0
68,3,1250,81,1024.0,4.0,454.2,2590420.0,1213245.625,1981,6,166.0
14,1,950,18,16636.0,2.0,437.5,2696052.0,1261313.625,1890,4,261.0
24,1,800,283,11895.0,4.0,257.5,2610428.0,1268344.5,1964,23,409.0
122,4,3100,270,5275.0,5.0,603.3,2538271.25,1154304.5,1934,2,134.0
56,2,1180,86,3044.0,2.0,294.4,2620246.75,1263506.875,1969,45,334.0
64,3,1600,287,8758.0,4.0,569.5,2537930.75,1153635.625,1950,14,227.0
40,2,1800,246,4667.0,3.0,390.9,2501456.5,1117291.0,1913,22,481.0
93,3,2170,94,4709.0,3.0,890.1,2699219.75,1220253.625,2009,8,304.0
53,1,990,226,13530.0,2.0,271.2,2626745.75,1267141.25,1975,7,193.0
53,2,2900,174,35426.0,2.0,466.1,2538225.5,1152120.5,1900,36,414.0
25,1,2250,145,3417.0,5.0,563.3,2539631.0,1153130.5,1925,4,428.0
56,2,990,132,4735.0,3.0,402.1,2766650.25,1257457.75,1985,20,461.0
60,2,1240,75,545.0,4.0,812.1,2757429.5,1257304.0,2014,22,731.0
106,4,2270,45,6378.0,4.0,579.6,2753863.75,1189011.75,2003,6,272.0
54,2,1100,29,77.0,2.0,265.6,2720929.75,1126550.625,2018,13,335.0
64,3,1120,43,314.0,5.0,1076.0,2528400.5,1186130.875,1881,1,824.0
30,1,900,129,12728.0,1.0,291.2,2618894.5,1262905.25,1971,4,93.0
25,1,1440,7,2202.0,2.0,430.1,2683331.5,1261324.25,1960,5,197.0
68,3,1386,143,7198.0,3.0,279.4,2624615.75,1266427.5,1975,66,560.0
81,3,4490,250,96716.0,4.0,412.6,2681417.0,1247623.875,1893,5,104.0
100,4,2030,132,5612.0,4.0,286.9,2612700.0,1263841.0,1963,7,226.0
155,5,3275,115,29140.0,4.0,488.9,2538673.25,1152172.5,1960,13,2611.0
80,4,1650,135,10223.0,4.0,335.3,2620916.0,1261672.125,1965,8,198.0
81,3,1700,36,310.0,4.0,1112.4,2600657.75,1125132.25,2009,10,339.0
80,3,2790,39,5398.0,4.0,383.8,2515437.0,1146093.125,2014,52,5486.0
104,4,4300,165,11882.0,2.0,460.4,2683038.25,1249625.375,2024,4,291.0
93,3,1900,12,204.0,4.0,516.8,2590038.75,1120238.875,2025,17,447.0
97,4,2050,93,712.0,3.0,557.5,2664533.5,1210927.0,1967,25,499.0
103,3,2060,17,6597.0,3.0,503.8,2662260.5,1211475.5,2017,7,326.0
110,4,1862,98,2944.0,4.0,606.9,2581736.75,1188232.125,2008,8,254.0
90,3,1750,121,1408.0,4.0,392.9,2657767.25,1254870.375,2016,7,261.0
94,4,1380,107,2304.0,4.0,669.0,2746747.5,1255486.0,1918,3,140.0
62,2,1790,34,7691.0,4.0,495.0,2676241.5,1236515.0,1995,12,387.0
59,2,1670,128,11262.0,4.0,732.5,2745284.5,1253322.125,1918,16,217.0
100,3,2519,98,3357.0,3.0,603.3,2686993.75,1245887.875,1965,4,230.0
32,1,1100,53,11118.0,4.0,456.1,2682926.25,1251127.375,1942,9,198.0
42,1,850,75,2193.0,2.0,585.0,2753338.75,1188327.25,2005,3,274.0
110,3,1545,77,4164.0,4.0,330.7,2623265.5,1258625.75,1988,6,226.0
20,1,1050,149,5303.0,3.0,536.4,2699687.25,1248939.75,1963,20,419.0
65,2,800,87,7897.0,4.0,344.4,2623890.0,1257879.5,1964,8,173.0
58,3,775,114,6215.0,3.0,413.4,2592951.0,1245902.75,1960,28,954.0
73,3,1300,91,4735.0,3.0,400.9,2766611.5,1257613.375,1970,12,195.0
60,2,1780,51,224.0,4.0,1570.7,2603498.5,1129364.125,1974,53,618.0
99,4,2687,171,23783.0,3.0,446.9,2536620.25,1152898.625,2016,43,589.0
94,3,2045,68,682.0,4.0,575.2,2754507.75,1189337.625,2015,10,317.0
100,3,1500,15,7030.0,2.0,529.7,2613497.25,1212286.75,1967,20,568.0
102,4,2330,169,14489.0,4.0,272.9,2610857.5,1267224.5,1994,22,585.0
142,3,2385,56,814.0,1.0,491.4,2677955.5,1233232.375,1850,1,100.0
109,4,2735,176,2198.0,4.0,398.7,2670533.0,1252679.125,2016,78,549.0
58,3,1550,82,7563.0,3.0,630.3,2539345.0,1154101.25,1933,9,172.0
71,2,1745,142,1963.0,2.0,438.5,2688711.25,1249705.125,1992,7,271.0
65,2,1500,80,7599.0,1.0,278.1,2615726.25,1270232.5,1872,1,193.0
79,3,1190,131,17192.0,3.0,436.0,2585853.5,1220163.5,1963,25,360.0
84,3,1630,6,1725.0,1.0,412.0,2658798.0,1248696.5,2014,20,419.0
105,4,2200,77,4161.0,5.0,451.1,2555531.25,1146052.625,1970,17,334.0
76,2,3200,85,3712.0,3.0,564.4,2684399.25,1248729.75,1800,4,103.0
112,4,2300,168,3403.0,1.0,443.7,2696777.5,1262916.625,1897,4,110.0
30,1,2250,211,107905.0,3.0,406.2,2682884.25,1248371.25,2020,27,393.0
80,4,1580,123,2263.0,4.0,664.3,2598147.5,1195345.0,1968,6,187.0
234,5,2500,12,148.0,5.0,706.6,2617617.5,1214123.875,2018,1,166.0
115,3,2034,30,203.0,3.0,723.5,2643427.75,1199751.625,2012,10,372.0
95,4,1860,70,1411.0,3.0,547.5,2701411.75,1247533.625,1961,20,583.0
90,1,950,101,7767.0,1.0,403.6,2750436.5,1264744.375,1899,1,93.0
90,3,1385,94,5483.0,3.0,659.2,2736664.0,1252444.0,1975,8,345.0
120,4,2140,19,3827.0,2.0,603.2,2742017.5,1252392.75,2011,4,205.0
53,2,1060,47,9474.0,3.0,551.0,2601116.5,1207608.25,2003,19,517.0
76,1,3450,249,120438.0,4.0,412.6,2683579.0,1247505.0,1350,12,642.0
84,2,2070,63,6853.0,2.0,446.3,2697881.5,1261386.625,1974,56,317.0
108,4,1612,250,7734.0,4.0,213.7,2704131.25,1113896.0,2011,20,310.0
54,3,1320,256,52322.0,4.0,255.7,2612286.0,1268539.75,1901,9,148.0
68,3,1865,59,499.0,3.0,450.5,2507454.0,1140958.25,1990,6,200.0
96,3,2590,39,951.0,4.0,397.4,2727319.5,1280639.625,1899,3,249.0
63,1,2960,204,35070.0,2.0,422.5,2682131.5,1245883.5,1934,13,238.0
128,4,2450,209,3115.0,5.0,430.5,2509500.25,1142010.75,2000,29,887.0
120,5,1600,37,324.0,1.0,551.8,2709720.25,1259542.875,1707,3,367.0
64,3,1230,58,647.0,4.0,782.0,2519270.25,1174317.5,1930,6,525.0
43,1,1290,84,21570.0,4.0,291.2,2717373.5,1096924.25,1970,35,489.0
60,3,1050,3,1.0,3.0,1161.1,2568788.25,1133687.5,1954,1,147.0
71,3,1500,204,2321.0,3.0,277.8,2608144.25,1267172.0,1972,10,375.0
70,3,1000,16,275.0,3.0,466.5,2599244.0,1250100.875,1963,8,152.0
26,1,720,330,21856.0,3.0,255.9,2611870.25,1268588.25,1905,12,122.0
44,2,2000,119,15299.0,3.0,268.8,2610101.25,1268209.625,2018,27,258.0
109,4,2020,18,351.0,4.0,457.0,2738982.25,1267502.375,2010,9,266.0
91,3,2700,40,8295.0,2.0,434.0,2561472.25,1204475.125,1919,19,593.0
92,4,1485,344,3168.0,4.0,451.2,2561030.25,1184963.125,2017,35,387.0
52,2,1350,247,3456.0,4.0,401.5,2533471.0,1153598.25,2019,72,1460.0
140,4,4150,4,7655.0,3.0,419.4,2704715.5,1227804.375,2012,6,441.0
103,4,2290,47,612.0,2.0,429.1,2658532.5,1251971.125,2009,11,319.0
27,1,1100,138,10101.0,3.0,436.0,2638268.25,1237745.875,1562,13,220.0
176,3,7590,43,9691.0,2.0,455.5,2683499.5,1242815.625,1976,1,182.0
111,4,2090,68,122.0,1.0,484.7,2627938.75,1250834.75,2017,8,289.0
87,4,1810,153,5217.0,3.0,256.8,2614195.5,1267418.875,1968,50,566.0
65,2,2990,185,91393.0,2.0,412.3,2682210.25,1247283.5,1938,20,207.0
21,1,850,42,3135.0,3.0,445.2,2753599.0,1226159.875,1992,2,227.0
87,2,1870,35,8165.0,3.0,463.7,2699639.5,1264105.375,1962,1,59.0
74,3,1490,146,1438.0,2.0,393.3,2690595.25,1263632.0,1996,6,200.0
67,2,1140,18,198.0,2.0,561.1,2736719.5,1218986.625,1918,3,182.0
97,4,1850,38,415.0,2.0,707.8,2738340.25,1255700.25,2012,8,392.0
130,4,1770,72,119.0,1.0,455.5,2638417.25,1234265.25,1850,3,167.0
80,3,1650,30,735.0,4.0,626.2,2743061.5,1254318.0,2025,3,124.0
63,3,2090,117,3574.0,2.0,475.9,2685033.25,1238139.75,1957,6,205.0
80,3,1692,137,609.0,3.0,333.0,2659848.0,1259345.5,2014,20,621.0
116,4,1810,132,2271.0,4.0,569.0,2722436.0,1258314.125,2006,10,321.0
79,3,3358,70,39622.0,1.0,402.8,2678918.0,1249102.5,2021,57,870.0
42,2,1000,233,1198.0,3.0,532.2,2605992.25,1125806.875,1973,56,300.0
133,4,5150,15,13410.0,4.0,523.0,2540329.5,1152094.5,1959,10,409.0
60,3,1700,3,4014.0,4.0,433.4,2538687.25,1181779.125,1880,3,618.0
20,1,1150,93,18037.0,3.0,438.7,2696891.75,1262367.375,1902,3,101.0
53,2,1300,143,1519.0,3.0,719.8,2753052.5,1173606.125,2014,12,406.0
35,1,1100,82,1145.0,2.0,369.4,2681460.75,1270124.25,1987,1,37.0
68,2,1690,159,3364.0,3.0,405.3,2710039.5,1268758.625,2019,21,785.0
47,2,2390,107,1302.0,1.0,450.3,2671534.0,1201896.5,1988,12,354.0
68,3,1330,130,3044.0,4.0,293.9,2620185.75,1263474.25,1970,43,373.0
51,2,1400,149,28263.0,3.0,433.9,2535975.0,1153446.25,1947,3,166.0
32,1,1450,61,1823.0,1.0,412.0,2667635.0,1257786.125,1969,6,208.0
29,1,805,125,6683.0,2.0,409.2,2731143.25,1278526.375,1930,14,186.0
85,3,1000,33,1676.0,4.0,320.2,2723212.75,1078931.125,1981,22,396.0
78,3,1860,290,5741.0,3.0,276.0,2609424.25,1267963.5,1951,24,364.0
63,3,1650,3,40.0,4.0,1321.4,2607025.75,1130770.5,2010,1,129.0
92,3,3100,118,4573.0,5.0,485.2,2679725.5,1251054.25,1957,6,233.0
111,3,1890,72,1804.0,4.0,433.4,2758479.75,1260879.0,1983,20,503.0
94,3,2350,128,25782.0,4.0,289.4,2619287.5,1263920.75,2017,90,1235.0
110,4,1593,117,6579.0,4.0,408.9,2634927.5,1245486.625,1928,4,155.0
73,3,1980,174,9674.0,4.0,431.6,2531858.0,1156023.5,2017,22,446.0
78,4,850,114,6215.0,3.0,413.4,2592951.0,1245902.75,1960,28,954.0
60,3,2100,65,7850.0,2.0,476.1,2665155.75,1210984.75,1900,4,76.0
97,2,1800,107,26460.0,3.0,250.1,2611517.75,1269700.625,1914,5,66.0
41,1,950,56,1359.0,4.0,707.5,2559484.75,1169953.25,2016,16,319.0
64,2,1560,224,3365.0,1.0,384.9,2716117.75,1096732.5,2020,55,944.0
105,4,1700,49,1720.0,3.0,455.0,2562425.0,1185959.5,2008,11,381.0
104,3,2100,76,515.0,2.0,341.3,2632779.5,1265523.25,2016,3,144.0
84,3,1720,175,5171.0,3.0,333.3,2621977.0,1258864.625,1963,23,403.0
50,2,1200,224,3365.0,1.0,384.9,2716117.75,1096732.5,2020,55,944.0
78,3,1350,133,6259.0,3.0,416.0,2636104.5,1244111.625,1950,15,349.0
88,3,2200,43,1471.0,3.0,370.0,2622560.0,1255844.875,2026,5,247.0
104,4,1600,47,6935.0,4.0,285.0,2717729.75,1096935.125,1948,51,951.0
102,4,1900,98,1015.0,4.0,356.1,2644412.75,1261717.25,2005,8,254.0
78,3,1620,114,3946.0,3.0,532.4,2710502.75,1260979.125,1992,5,176.0
49,2,900,100,1023.0,2.0,499.5,2554086.0,1173191.0,2006,1,104.0
29,1,1000,232,8989.0,2.0,400.5,2635664.75,1244390.5,1951,29,416.0
50,2,1250,110,1021.0,4.0,228.6,2722740.0,1117976.5,2018,12,327.0
142,5,1990,85,8338.0,3.0,296.1,2613732.25,1262466.375,1794,6,447.0
53,2,1705,38,14688.0,3.0,458.4,2695898.0,1245585.375,1964,23,304.0
62,2,2700,4,32659.0,5.0,541.1,2600102.0,1199480.0,1966,2,599.0
100,4,2950,78,5104.0,1.0,463.5,2533864.0,1156148.25,2014,9,286.0
102,6,3000,186,4739.0,4.0,418.4,2498319.5,1116961.625,2018,42,372.0
112,4,2100,46,1002.0,4.0,816.4,2559156.25,1152570.375,2015,24,558.0
125,5,2600,62,5303.0,3.0,537.3,2699711.75,1249038.0,1971,14,352.0
124,4,4930,47,74859.0,3.0,442.3,2684097.5,1247547.625,1935,11,321.0
50,2,1300,224,3365.0,1.0,384.9,2716117.75,1096732.5,2020,55,944.0
50,2,1530,293,2199.0,4.0,443.3,2533544.75,1155988.125,2020,120,1779.0
85,3,1500,299,21856.0,3.0,255.8,2611778.75,1268677.0,1979,19,300.0
49,2,1200,80,647.0,4.0,216.4,2707133.75,1114973.875,1965,24,321.0
69,3,1765,25,946.0,2.0,549.6,2696723.25,1236340.625,1964,9,323.0
78,3,1455,134,1985.0,3.0,809.4,2558553.25,1152694.875,2008,16,536.0
125,4,3350,33,129.0,3.0,445.9,2518128.75,1148181.75,1938,2,161.0
51,3,800,70,1158.0,3.0,419.5,2593615.5,1246552.75,1958,6,154.0
98,4,1700,55,1079.0,3.0,657.4,2747737.75,1257212.75,1995,10,295.0
71,2,3220,154,33645.0,4.0,455.7,2683000.5,1251217.0,1960,21,223.0
97,4,1240,60,242.0,3.0,977.0,2563674.75,1230663.375,2011,12,294.0
14,1,890,125,9484.0,3.0,421.2,2683056.0,1264275.125,2008,8,289.0
141,5,3500,5,1111.0,1.0,495.2,2525335.0,1153080.0,1976,1,188.0
123,4,3240,140,36998.0,2.0,501.7,2538089.0,1152723.25,1900,4,190.0
78,3,1545,49,1501.0,3.0,563.5,2613572.25,1176005.125,1983,8,201.0
73,3,1980,141,20159.0,3.0,277.3,2610447.5,1267189.0,1970,8,130.0
17,1,700,312,14032.0,4.0,253.8,2611287.75,1268360.375,1891,12,234.0
75,3,1150,473,26460.0,1.0,249.6,2611391.5,1269502.875,1975,14,157.0
120,2,2650,21,6711.0,2.0,374.6,2508238.0,1137705.0,2009,1,168.0
106,4,2145,58,2978.0,3.0,414.0,2645787.0,1246468.25,1828,4,258.0
92,3,1995,84,21570.0,4.0,291.2,2717373.5,1096924.25,1970,35,489.0
86,3,1600,74,3653.0,1.0,405.8,2745601.25,1270206.375,1990,8,256.0
17,1,850,116,4233.0,3.0,448.9,2698620.5,1260769.0,1955,6,207.0
87,3,2210,171,17221.0,4.0,386.3,2665183.75,1258926.375,2022,8,164.0
92,3,1950,112,4699.0,4.0,441.9,2540307.25,1180861.5,1989,37,830.0
125,5,2400,63,1374.0,3.0,399.3,2723646.25,1281482.875,2008,10,468.0
20,1,1077,130,2199.0,3.0,437.4,2533761.25,1155630.5,2017,1,1811.0
44,1,950,78,7142.0,4.0,276.1,2609409.25,1268125.125,1949,10,211.0
74,3,1490,66,1438.0,4.0,384.3,2690301.75,1263594.75,2011,7,324.0
68,2,1500,135,5571.0,4.0,629.0,2577781.5,1183147.5,2015,12,241.0
94,3,2710,3,25782.0,4.0,289.3,2619277.25,1263897.5,2017,90,1235.0
98,4,1800,89,3068.0,3.0,379.0,2627842.75,1256738.0,1923,1,67.0
100,4,2670,87,38168.0,3.0,434.5,2665273.25,1211599.125,1952,18,268.0
83,3,2090,155,11913.0,4.0,559.4,2598605.5,1198129.5,2009,19,1358.0
101,4,2341,106,13502.0,4.0,445.0,2674780.0,1248642.875,1987,6,262.0
75,3,1420,74,1808.0,3.0,465.9,2619503.5,1235976.25,2007,16,391.0
111,3,2400,9,814.0,2.0,513.1,2712694.75,1228888.375,1972,3,230.0
234,5,2500,12,148.0,5.0,706.6,2617617.5,1214123.875,2018,1,166.0
76,3,1410,37,1190.0,4.0,203.5,2710379.5,1115295.875,2017,29,600.0
68,2,1290,261,10761.0,3.0,253.8,2611432.75,1268643.875,1990,8,176.0
50,2,1690,68,28729.0,3.0,275.6,2610636.25,1266467.5,1957,14,196.0
82,3,1790,56,2164.0,4.0,438.7,2611485.75,1227788.875,2018,6,160.0
65,3,1500,342,3982.0,4.0,301.7,2717524.75,1097548.0,1970,15,241.0
75,3,2590,320,18947.0,2.0,409.7,2499339.75,1118741.625,1946,10,165.0
139,3,2080,74,3913.0,1.0,592.5,2630811.0,1171005.5,2011,8,331.0
77,3,1550,116,1896.0,4.0,397.7,2531789.5,1151751.5,2016,30,910.0
54,2,1005,21,996.0,4.0,544.1,2614047.5,1210485.25,1995,7,275.0
90,3,1490,106,633.0,4.0,472.1,2581932.5,1114674.5,2024,24,373.0
38,1,1680,65,29092.0,3.0,437.6,2681356.5,1245907.25,1945,6,147.0
52,2,2180,71,9420.0,2.0,461.5,2681995.5,1240636.5,2011,1,92.0
118,4,2750,77,11140.0,2.0,696.5,2746515.25,1255500.75,1930,6,205.0
51,2,1320,37,1190.0,4.0,203.5,2710379.5,1115295.875,2017,29,600.0
132,4,2600,32,9467.0,1.0,292.0,2612546.0,1259165.375,1981,1,99.0
84,4,1950,44,4933.0,3.0,407.7,2655132.25,1249114.75,2000,18,927.0
30,1,1200,14,8150.0,1.0,313.0,2621190.5,1260885.625,1910,7,251.0
129,4,1750,276,5069.0,4.0,390.0,2561868.25,1124913.125,2013,22,493.0
77,3,2150,251,38168.0,3.0,434.4,2665296.75,1211668.125,1952,13,161.0
55,2,1300,496,8758.0,4.0,557.0,2538054.25,1153455.25,1953,41,312.0
70,2,1500,29,126.0,4.0,1356.0,2604730.0,1129117.875,1969,16,297.0
40,1,1890,209,67153.0,4.0,411.4,2682276.5,1247441.0,1933,10,147.0
62,2,1150,153,1149.0,4.0,197.7,2704979.5,1113054.125,1969,28,393.0
66,2,1300,187,974.0,4.0,394.4,2562710.75,1130041.125,2010,33,845.0
133,4,5150,15,13410.0,4.0,523.0,2540329.5,1152094.5,1959,10,409.0
37,1,2690,250,96716.0,4.0,412.6,2681417.0,1247623.875,1893,5,104.0
56,1,2190,74,52281.0,4.0,436.6,2683558.0,1252472.0,1923,3,360.0
78,3,1400,88,5504.0,3.0,275.8,2609302.0,1267387.375,1947,6,246.0
100,4,1700,46,4172.0,4.0,545.0,2613887.0,1210734.625,2005,8,291.0
86,3,1450,305,313.0,1.0,381.0,2560722.25,1134589.875,2012,12,287.0
44,2,1300,137,6847.0,4.0,623.8,2578376.0,1182712.5,2011,22,306.0
106,4,1730,126,598.0,1.0,570.8,2706831.5,1254812.625,1985,4,214.0
67,2,1840,33,102.0,2.0,534.3,2502550.75,1139510.75,2001,8,454.0
23,1,600,43,27440.0,3.0,669.4,2745622.0,1254094.625,1952,40,426.0
65,2,1240,119,526.0,3.0,450.5,2628675.25,1232766.875,2003,1,134.0
122,4,2140,65,1149.0,4.0,633.8,2579215.0,1180261.5,2004,8,276.0
69,3,1175,14,1709.0,3.0,221.9,2721315.5,1115919.125,1987,1,71.0
112,4,3100,77,13415.0,4.0,397.5,2689690.0,1283331.0,2026,18,420.0
119,4,4150,182,7626.0,5.0,403.0,2500836.5,1116965.0,1911,7,456.0
60,2,1055,30,352.0,4.0,414.7,2631418.5,1239483.125,2008,12,404.0
50,2,1190,36,1133.0,2.0,535.0,2708082.5,1236006.375,1965,12,239.0
75,3,1350,136,3014.0,4.0,513.1,2550923.0,1168670.625,1875,7,212.0
81,3,1280,49,1180.0,4.0,449.2,2610138.5,1225001.625,2010,5,248.0
50,2,800,36,115.0,3.0,514.9,2579360.25,1250800.375,1990,8,300.0
51,2,1360,325,24867.0,3.0,255.5,2611897.25,1267670.875,1891,4,128.0
63,3,1210,34,18583.0,4.0,273.4,2620643.0,1264742.125,2021,6,141.0
88,3,1700,35,861.0,4.0,467.2,2732889.25,1265580.25,1910,1,82.0
66,3,1260,112,10223.0,4.0,328.1,2620951.75,1261960.375,1969,16,315.0
97,4,2390,160,8274.0,4.0,656.1,2539745.5,1154394.5,2016,14,291.0
70,3,2800,181,29068.0,3.0,428.3,2684669.25,1253421.5,1984,14,211.0
83,3,2050,77,13415.0,2.0,403.1,2689668.0,1283373.125,2000,11,220.0
84,3,1640,32,7254.0,4.0,531.7,2609306.75,1191195.25,2002,11,403.0
90,3,2080,143,1278.0,4.0,257.8,2613257.75,1267666.125,1955,11,280.0
42,1,1460,121,51293.0,3.0,278.1,2611311.25,1266631.25,1968,105,2497.0
120,4,1670,101,8273.0,3.0,270.3,2612745.25,1266942.875,1952,7,313.0
70,3,1250,68,293.0,2.0,736.8,2743254.75,1256671.0,1920,2,92.0
106,4,2740,401,217.0,4.0,432.6,2682772.0,1264539.0,2019,14,259.0
55,3,1120,43,10320.0,2.0,714.0,2746749.5,1254275.25,1962,6,146.0
180,4,2500,3,3424.0,4.0,463.8,2690637.75,1286263.625,1978,1,1931.0
57,2,1890,186,10892.0,3.0,556.9,2539103.75,1152548.25,1933,20,420.0
35,1,1155,30,14593.0,3.0,260.1,2610194.5,1268644.25,1974,55,680.0
63,2,2660,134,74086.0,3.0,408.0,2682734.0,1246488.125,1932,17,337.0
101,4,1329,71,4982.0,1.0,410.6,2745388.75,1269655.125,1947,1,52.0
81,3,1610,222,1758.0,4.0,409.4,2709153.75,1268226.75,2017,37,890.0
40,2,1190,31,3369.0,3.0,476.7,2559621.75,1143193.0,1945,8,144.0
53,2,1350,228,53226.0,4.0,280.2,2610926.25,1266112.75,1953,20,507.0
35,1,1900,214,19201.0,2.0,282.7,2612321.5,1265445.375,1975,14,620.0
65,2,1580,98,268.0,2.0,748.2,2548706.75,1160893.5,2012,11,290.0
116,5,2100,69,1669.0,2.0,610.1,2722028.75,1258703.375,1978,1,194.0
20,1,2200,71,6594.0,4.0,402.2,2679805.25,1250383.375,1896,27,388.0
102,4,1330,44,16327.0,4.0,531.2,2603284.25,1202713.0,1988,18,362.0
71,2,1250,153,9078.0,5.0,392.2,2690166.25,1283442.875,1970,10,150.0
24,2,850,12,14.0,5.0,1298.2,2606917.0,1122993.875,1966,10,220.0
42,2,1000,233,1198.0,3.0,532.2,2605992.25,1125806.875,1973,56,300.0
30,1,1000,47,790.0,1.0,402.3,2765674.5,1258237.625,1919,12,225.0
50,2,2360,45,6796.0,3.0,448.1,2686056.25,1237107.0,1959,18,493.0
94,4,2080,105,6190.0,2.0,275.9,2608631.5,1267101.125,1985,6,218.0
49,2,1400,23,523.0,5.0,1314.8,2567549.0,1132854.25,1958,16,381.0
22,1,1870,114,12360.0,3.0,456.2,2683170.0,1249359.75,1969,16,136.0
87,3,800,141,1640.0,3.0,286.6,2718148.75,1134248.25,1982,12,320.0
91,3,1555,153,3667.0,3.0,731.4,2571767.25,1161704.125,2020,10,577.0
73,2,1490,80,1910.0,2.0,299.6,2609076.5,1262835.0,2014,17,997.0
115,4,2900,111,14352.0,2.0,513.4,2694786.5,1253578.375,1959,6,187.0
54,2,2320,239,12360.0,2.0,455.4,2683091.75,1249463.75,1930,10,491.0
30,2,2550,164,30469.0,1.0,411.1,2680885.5,1248094.5,1911,10,209.0
50,2,1500,204,31128.0,4.0,437.2,2536028.75,1153326.75,2014,20,478.0
134,4,1450,31,18424.0,2.0,667.3,2747991.75,1255602.0,1984,17,445.0
54,2,1390,184,5349.0,3.0,277.0,2609729.5,1267422.375,1933,10,148.0
70,3,4000,72,1624.0,4.0,445.3,2674863.25,1225130.5,2011,6,278.0
80,2,1900,107,26460.0,3.0,250.1,2611517.75,1269700.625,1914,5,66.0
34,1,950,47,5656.0,2.0,735.5,2745897.0,1254952.25,1965,12,460.0
118,5,2390,40,11148.0,3.0,566.2,2598410.75,1197495.125,1953,14,350.0
86,4,1430,103,2304.0,2.0,678.5,2746828.75,1255666.875,1939,6,207.0
118,4,1614,101,8273.0,3.0,270.3,2612745.25,1266942.875,1952,7,313.0
90,4,2500,210,14154.0,4.0,250.9,2611692.75,1270504.0,1954,12,178.0
77,2,4630,234,85379.0,4.0,413.6,2681747.75,1247277.0,1888,10,223.0
130,5,4900,5,7440.0,4.0,392.2,2502386.5,1118436.625,2009,2,253.0
108,4,2890,54,8118.0,4.0,535.2,2541773.25,1151741.875,1984,12,436.0
83,3,1510,74,1527.0,3.0,1038.8,2553575.75,1217928.125,2018,11,329.0
76,3,1770,232,7600.0,3.0,374.4,2527910.25,1151633.75,1956,23,388.0
49,2,1230,32,1875.0,2.0,699.3,2744336.75,1252990.75,1965,10,309.0
60,1,3350,441,23428.0,4.0,422.3,2684250.5,1252286.0,2020,72,672.0
120,4,1910,148,5050.0,3.0,387.4,2647941.25,1248792.25,1997,1,63.0
69,3,1630,92,1620.0,5.0,654.3,2749512.0,1186473.875,1970,5,189.0
85,2,2695,189,1369.0,3.0,474.2,2682720.75,1241429.75,2011,13,477.0
79,4,1400,102,8278.0,4.0,438.9,2607035.75,1228676.875,1967,10,211.0
100,3,1250,11,312.0,2.0,512.6,2623488.0,1248560.875,1918,2,92.0
65,3,1165,116,2102.0,3.0,634.6,2741387.75,1253509.125,1985,8,188.0
38,1,1884,332,85653.0,4.0,408.5,2682294.75,1247995.375,1971,54,531.0
114,4,2120,219,3494.0,3.0,410.7,2745576.0,1269936.0,2023,28,689.0
73,3,3825,303,57030.0,1.0,415.0,2681569.75,1247078.5,1910,7,178.0
14,1,900,53,2220.0,1.0,493.6,2700761.5,1257209.625,1900,2,163.0
80,2,1820,77,5496.0,3.0,273.6,2612529.5,1266143.5,2002,10,325.0
60,3,1250,15,1103.0,4.0,495.3,2689218.75,1285203.625,2010,1,85.0
112,4,2590,49,3029.0,3.0,543.1,2721555.25,1256598.125,1950,1,281.0
95,4,2650,93,16399.0,4.0,413.6,2679616.25,1247929.5,1982,6,194.0
63,1,1900,222,14255.0,3.0,271.2,2610269.0,1267858.25,1896,5,125.0
65,3,1200,123,26054.0,2.0,692.7,2745586.5,1253796.125,1918,3,253.0
76,3,1850,54,1691.0,2.0,601.7,2539548.25,1153812.375,1953,6,190.0
145,5,3950,57,2963.0,2.0,411.0,2545051.5,1148977.875,1980,8,287.0
100,3,3015,32,395.0,1.0,566.7,2706096.0,1253104.375,1874,4,327.0
49,2,1800,359,16533.0,3.0,275.4,2609899.5,1267809.125,1962,17,210.0
31,1,2000,91,5385.0,4.0,279.4,2609739.5,1266570.625,1946,2,90.0
86,3,1580,79,5540.0,4.0,352.0,2716047.0,1093573.625,2019,26,987.0
75,3,1600,107,8075.0,4.0,434.7,2538537.25,1181743.0,1889,4,172.0
80,3,2765,205,59440.0,2.0,415.4,2681690.0,1246750.75,1928,6,97.0
83,4,1850,109,2547.0,3.0,444.1,2731059.75,1278001.875,1962,18,388.0
105,3,1800,79,5540.0,4.0,352.0,2716056.25,1093597.75,2019,26,987.0
74,3,1500,242,13400.0,3.0,289.8,2618454.75,1263194.875,1972,61,494.0
82,3,1600,155,18866.0,3.0,256.3,2613069.5,1269067.125,1972,48,421.0
108,4,2725,38,2016.0,4.0,650.4,2537992.75,1155822.625,2013,6,281.0
